"0"," Welcome to the Google Privacy Policy    When you use Google services, you trust us with your information. This Privacy Policy is meant to help you understand what data we collect, why we collect it, and what we do with it. This is important; we hope you will take time to read it carefully. And remember, you can find controls to manage your information and protect your privacy and security at My Account.  ","First-party privacy controls","User Choice/Control"
"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Dont use service/feature","First Party Collection/Use"
"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Dont use service/feature","First Party Collection/Use"
"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Opt-in","First Party Collection/Use"
"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Opt-in","First Party Collection/Use"
"9","Log information   When you use our services or view content provided by Google, we automatically collect and store certain information in server logs. This includes:     details of how you used our service, such as your search queries.     telephony log information like your phone number, calling-party number, forwarding numbers, time and date of calls, duration of calls, SMS routing information and types of calls.     Internet protocol address.     device event information such as crashes, system activity, hardware settings, browser type, browser language, the date and time of your request and referral URL.     cookies that may uniquely identify your browser or your Google Account.  ","Dont use service/feature","First Party Collection/Use"
"10","Location information   When you use Google services, we may collect and process information about your actual location. We use various technologies to determine location, including IP address, GPS, and other sensors that may, for example, provide Google with information on nearby devices, Wi-Fi access points and cell towers.  ","Dont use service/feature","First Party Collection/Use"
"11","Unique application numbers   Certain services include a unique application number. This number and information about your installation (for example, the operating system type and application version number) may be sent to Google when you install or uninstall that service or when that service periodically contacts our servers, such as for automatic updates.  ","Dont use service/feature","First Party Collection/Use"
"16","We may use the name you provide for your Google Profile across all of the services we offer that require a Google Account. In addition, we may replace past names associated with your Google Account so that you are represented consistently across all our services. If other users already have your email, or other information that identifies you, we may show them your publicly visible Google Profile information, such as your name and photo.  ","Opt-in","First Party Collection/Use"
"17","If you have a Google Account, we may display your Profile name, Profile photo, and actions you take on Google or on third-party applications connected to your Google Account (such as +1's, reviews you write and comments you post) in our services, including displaying in ads and other commercial contexts. We will respect the choices you make to limit sharing or visibility settings in your Google Account.  ","First-party privacy controls","First Party Collection/Use"
"17","If you have a Google Account, we may display your Profile name, Profile photo, and actions you take on Google or on third-party applications connected to your Google Account (such as +1's, reviews you write and comments you post) in our services, including displaying in ads and other commercial contexts. We will respect the choices you make to limit sharing or visibility settings in your Google Account.  ","Opt-out link","Third Party Sharing/Collection"
"21","We may combine personal information from one service with information, including personal information, from other Google services - for example to make it easier to share things with people you know. We will not combine DoubleClick cookie information with personally identifiable information unless we have your opt-in consent.  ","Opt-in","First Party Collection/Use"
"21","We may combine personal information from one service with information, including personal information, from other Google services - for example to make it easier to share things with people you know. We will not combine DoubleClick cookie information with personally identifiable information unless we have your opt-in consent.  ","Opt-in","User Choice/Control"
"22","We will ask for your consent before using information for a purpose other than those that are set out in this Privacy Policy.  ","Opt-in","User Choice/Control"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First-party privacy controls","User Choice/Control"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First-party privacy controls","User Choice/Control"
