"6","Except as described in this Privacy Statement, we do not sell, rent, share or disclose the personally identifiable information that you provide to us (which is information that can be used to identify you individually) with any other organization. Information about our customers is an important part of our business, and we are not in the business of selling it to others.  ","Generic personal information","First Party Collection/Use"
"6","Except as described in this Privacy Statement, we do not sell, rent, share or disclose the personally identifiable information that you provide to us (which is information that can be used to identify you individually) with any other organization. Information about our customers is an important part of our business, and we are not in the business of selling it to others.  ","Generic personal information","Third Party Sharing/Collection"
"7","Currently, Caribou Coffee sends personally identifiable information to third-party service providers that work on our behalf to provide services relating to the ongoing maintenance and operation of the Site.  ","Generic personal information","Third Party Sharing/Collection"
"10"," Submitting an Order    When you submit an order we ask for your name, email address, billing address, shipping address, telephone number, fax number and credit card information. Your credit card information is sent to, and processed by third party financial institutions and their vendors. These service providers receive this information only for the purpose of verifying your credit card information, and for processing payment for your order, and they are obligated to keep this information confidential.  ","Contact","First Party Collection/Use"
"10"," Submitting an Order    When you submit an order we ask for your name, email address, billing address, shipping address, telephone number, fax number and credit card information. Your credit card information is sent to, and processed by third party financial institutions and their vendors. These service providers receive this information only for the purpose of verifying your credit card information, and for processing payment for your order, and they are obligated to keep this information confidential.  ","Financial","First Party Collection/Use"
"10"," Submitting an Order    When you submit an order we ask for your name, email address, billing address, shipping address, telephone number, fax number and credit card information. Your credit card information is sent to, and processed by third party financial institutions and their vendors. These service providers receive this information only for the purpose of verifying your credit card information, and for processing payment for your order, and they are obligated to keep this information confidential.  ","Financial","Third Party Sharing/Collection"
"10"," Submitting an Order    When you submit an order we ask for your name, email address, billing address, shipping address, telephone number, fax number and credit card information. Your credit card information is sent to, and processed by third party financial institutions and their vendors. These service providers receive this information only for the purpose of verifying your credit card information, and for processing payment for your order, and they are obligated to keep this information confidential.  ","Financial","Third Party Sharing/Collection"
"11"," Registering your Caribou Gift Card    When you register your Caribou Gift Card on the Site, we ask for your name, email address, phone number and mailing address. This information is collected solely for the administration of our Caribou Gift Card program, and for replacing your Caribou Gift Card in the event it is lost or stolen.  ","Contact","First Party Collection/Use"
"13","Please note that by submitting your information regarding employment opportunities with Caribou Coffee, you authorize us to transmit and store your information in our recruitment database, and to circulate that information as necessary for the purpose of evaluating your qualifications for job vacancies at Caribou Coffee.  ","Other","Data Retention"
"14","Please be aware that we may disclose any information you provide to us (including personally identifiable information) in the good faith belief that we are required to do so by law, or that doing so is reasonably necessary to comply with legal process, to respond to any claims or to protect our rights, property or personal safety, or that of our customers or the public.  ","Generic personal information","Third Party Sharing/Collection"
"15"," Information We Automatically Collect    Some information is automatically collected when you visit the Site. We collect the name of the domain and host from which you access the internet, the internet protocol (IP) address of the computer you are using, the browser software you use and your operating system, the date and time you access the Site, and the internet address of the web site from which you linked directly to the Site.  ","Computer information","First Party Collection/Use"
"15"," Information We Automatically Collect    Some information is automatically collected when you visit the Site. We collect the name of the domain and host from which you access the internet, the internet protocol (IP) address of the computer you are using, the browser software you use and your operating system, the date and time you access the Site, and the internet address of the web site from which you linked directly to the Site.  ","Computer information","First Party Collection/Use"
"15"," Information We Automatically Collect    Some information is automatically collected when you visit the Site. We collect the name of the domain and host from which you access the internet, the internet protocol (IP) address of the computer you are using, the browser software you use and your operating system, the date and time you access the Site, and the internet address of the web site from which you linked directly to the Site.  ","IP address and device IDs","First Party Collection/Use"
"15"," Information We Automatically Collect    Some information is automatically collected when you visit the Site. We collect the name of the domain and host from which you access the internet, the internet protocol (IP) address of the computer you are using, the browser software you use and your operating system, the date and time you access the Site, and the internet address of the web site from which you linked directly to the Site.  ","User online activities","First Party Collection/Use"
"17","We use cookies to enhance the browsing and shopping experience on the Site. ""Cookies"" are small files or records that we place on your computer's hard drive to collect information about your activities on the Site. The information captured makes it possible for us to speed navigation, keep track of items in your shopping cart and provide you with custom tailored content.  ","Cookies and tracking elements","First Party Collection/Use"
"18","You can choose to have your browser warn you every time a cookie is being sent to you or you can turn off your computer's ability to receive cookies. If you refuse cookies, you will not be able to open a shopping cart on the Site, and therefore will not be able to complete an order with us online.  ","Cookies and tracking elements","User Choice/Control"
"18","You can choose to have your browser warn you every time a cookie is being sent to you or you can turn off your computer's ability to receive cookies. If you refuse cookies, you will not be able to open a shopping cart on the Site, and therefore will not be able to complete an order with us online.  ","Cookies and tracking elements","User Choice/Control"
