"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Collection"
"6","We collect information in the following ways:   Information you give us. For example, many of our services require you to sign up for a Google Account. When you do, we'll ask for personal information, like your name, email address, telephone number or credit card to store with your account. If you want to take full advantage of the sharing features we offer, we might also ask you to create a publicly visible Google Profile, which may include your name and photo.  ","Collection"
"16","We may use the name you provide for your Google Profile across all of the services we offer that require a Google Account. In addition, we may replace past names associated with your Google Account so that you are represented consistently across all our services. If other users already have your email, or other information that identifies you, we may show them your publicly visible Google Profile information, such as your name and photo.  ","Collection"
"17","If you have a Google Account, we may display your Profile name, Profile photo, and actions you take on Google or on third-party applications connected to your Google Account (such as +1's, reviews you write and comments you post) in our services, including displaying in ads and other commercial contexts. We will respect the choices you make to limit sharing or visibility settings in your Google Account.  ","Both"
"21","We may combine personal information from one service with information, including personal information, from other Google services - for example to make it easier to share things with people you know. We will not combine DoubleClick cookie information with personally identifiable information unless we have your opt-in consent.  ","First party use"
"22","We will ask for your consent before using information for a purpose other than those that are set out in this Privacy Policy.  ","First party use"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First party collection"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First party use"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First party use"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First party use"
"24"," Transparency and choice    People have different privacy concerns. Our goal is to be clear about what information we collect, so that you can make meaningful choices about how it is used. For example, you can:     Visit your Google Account History for settings that allow you to control the collection of personal information from Google services, such as Search, YouTube and Location History.     Review and control certain types of information tied to your Google Account by using Google Dashboard.     View and edit your preferences about the Google ads shown to you on Google and across the web, such as which categories might interest you, using Ads Settings. You can also opt out of certain Google advertising services here.     Adjust how the Profile associated with your Google Account appears to others.     Control who you share information with through your Google Account.     Take information associated with your Google Account out of many of our services.     Choose whether your Profile name and Profile photo appear in shared endorsements that appear in ads.  ","First party use"
