"1","PERSONAL INFORMATION   In order to distribute our email publication, we need your e-mail address. So that we may provide you with additional services as well as more interesting and relevant content, we may request additional information, including your name, zip code and telephone number. Liquor.com does not collect any other personal information that you do not expressly provide. LIQUOR.COM WILL NOT DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION.  ","Collection"
"1","PERSONAL INFORMATION   In order to distribute our email publication, we need your e-mail address. So that we may provide you with additional services as well as more interesting and relevant content, we may request additional information, including your name, zip code and telephone number. Liquor.com does not collect any other personal information that you do not expressly provide. LIQUOR.COM WILL NOT DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION.  ","Collection"
"1","PERSONAL INFORMATION   In order to distribute our email publication, we need your e-mail address. So that we may provide you with additional services as well as more interesting and relevant content, we may request additional information, including your name, zip code and telephone number. Liquor.com does not collect any other personal information that you do not expressly provide. LIQUOR.COM WILL NOT DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION.  ","Collection"
"1","PERSONAL INFORMATION   In order to distribute our email publication, we need your e-mail address. So that we may provide you with additional services as well as more interesting and relevant content, we may request additional information, including your name, zip code and telephone number. Liquor.com does not collect any other personal information that you do not expressly provide. LIQUOR.COM WILL NOT DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION.  ","Collection"
"1","PERSONAL INFORMATION   In order to distribute our email publication, we need your e-mail address. So that we may provide you with additional services as well as more interesting and relevant content, we may request additional information, including your name, zip code and telephone number. Liquor.com does not collect any other personal information that you do not expressly provide. LIQUOR.COM WILL NOT DISCLOSE YOUR PERSONAL INFORMATION TO ANY THIRD PARTY WITHOUT YOUR CONSENT, EXCEPT TO A THIRD PARTY AS REQUIRED TO HELP US DISTRIBUTE OUR EMAIL PUBLICATION.  ","Both"
"2","NON-PERSONAL INFORMATION   We may also request non-personally identifiable information, for example, annual income, buying preferences, and age. This information, also known as demographic and profile data, is optional. We may use this data to improve our site and/or personalize your experience at our site, in order to bring you more targeted and relevant content and to display such content according to your preferences. We may share this information with others, such as advertisers interested on advertising on the Liquor.com site but never on an individual level. This information will only be shared in an aggregate, anonymous form, which means that the information will not contain any personally identifiable information about you or any other person. However, we reserve the right to use aggregated, anonymous data about our users as a group for any business purpose, such as analyzing usage trends and seeking compatible advertisers and partners.  ","Collection"
"2","NON-PERSONAL INFORMATION   We may also request non-personally identifiable information, for example, annual income, buying preferences, and age. This information, also known as demographic and profile data, is optional. We may use this data to improve our site and/or personalize your experience at our site, in order to bring you more targeted and relevant content and to display such content according to your preferences. We may share this information with others, such as advertisers interested on advertising on the Liquor.com site but never on an individual level. This information will only be shared in an aggregate, anonymous form, which means that the information will not contain any personally identifiable information about you or any other person. However, we reserve the right to use aggregated, anonymous data about our users as a group for any business purpose, such as analyzing usage trends and seeking compatible advertisers and partners.  ","Use"
"2","NON-PERSONAL INFORMATION   We may also request non-personally identifiable information, for example, annual income, buying preferences, and age. This information, also known as demographic and profile data, is optional. We may use this data to improve our site and/or personalize your experience at our site, in order to bring you more targeted and relevant content and to display such content according to your preferences. We may share this information with others, such as advertisers interested on advertising on the Liquor.com site but never on an individual level. This information will only be shared in an aggregate, anonymous form, which means that the information will not contain any personally identifiable information about you or any other person. However, we reserve the right to use aggregated, anonymous data about our users as a group for any business purpose, such as analyzing usage trends and seeking compatible advertisers and partners.  ","Collection"
"5","CHOICE/OPT-OUT   If we ever send you information by e-mail concerning new products or services that you did not expressly request, we will provide you with an e-mail address by which you may request no future notices.  ","First party use"
"7","TRACKING & THIRD PARTY COOKIES   You may have read about ""cookies"" or bits of information that are placed by a Website in a storage place on your own computer. As with most other Web sites, the Liquor.com does use cookies but only to allow us to quickly check your status as a subscriber and facilitate access to your preferences. Some of our advertisers may serve you cookies as well. Unfortunately, we do not have control over cookies placed by advertisers. If you don't want cookies, your Web browser likely includes an option that allows you to not accept them.  ","Collection"
