"2","New Orleans Tourism Marketing Corporation (""NOTMC"" or ""We"") has created this privacy policy (""Privacy Policy"") to explain our personal information collection practices and your options regarding such data. The Privacy Policy applies to your access and use of the NOTMC Websites (as defined in our Terms of Use), mobile applications and other online programs (""Online Services""). By using or downloading any of our Online Services, you are agreeing that you have read and agree to be bound by this Privacy Policy. If you disagree with any part of this Privacy Policy, please do not use any of our Online Services.  ","Dont use service/feature"
"6"," Information We Collect    Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it), and additional personal information necessary for the administration of certain promotional events.  ","Dont use service/feature"
"6"," Information We Collect    Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it), and additional personal information necessary for the administration of certain promotional events.  ","Opt-in"
"6"," Information We Collect    Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it), and additional personal information necessary for the administration of certain promotional events.  ","Browser/device privacy controls"
"6"," Information We Collect    Whether you access our Online Services from your computer, smart phone, tablet or other mobile device, NOTMC and its agents may collect some information that identifies you or relates to you as an individual (""Personal Information""), such as your name, mailing address, telephone number, e-mail address, user name and password (for account administration), device ID, including IP address, geolocation (if using a mobile application and you consent to providing it), and additional personal information necessary for the administration of certain promotional events.  ","Opt-in"
"7","In addition, we may collect other types of data (""Other Information"") that do not reveal your identity or that do not relate directly to you or any other individual, such as Web browser and device information, including operating system, demographic information and other information provided by you that we may combine with other users of our Online Services or use on its own, mobile application usage data, aggregated information such as ""click stream"" information such as entry and exit points for our Online Services (including referring URLs or domains), certain Online Services traffic statistics, page views, and impressions, and information collected through cookies, pixel tags and other technologies described in more detail later in this Privacy Policy. In addition, when users request pages on our Online Services, our servers automatically log the IP address of the particular user. The IP address is a unique number assigned to your computer in order to identify it whenever you are surfing the web.  ","Dont use service/feature"
"17","NOTMC may send you ""transactional or relationship"" communications using various electronic communication, including email and mobile communications. ""Transactional or relationship"" communications may include, for example, notices to facilitate a recent transaction you have conducted or messages with information about your existing account. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.  ","Opt-out link"
"17","NOTMC may send you ""transactional or relationship"" communications using various electronic communication, including email and mobile communications. ""Transactional or relationship"" communications may include, for example, notices to facilitate a recent transaction you have conducted or messages with information about your existing account. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.  ","First-party privacy controls"
"17","NOTMC may send you ""transactional or relationship"" communications using various electronic communication, including email and mobile communications. ""Transactional or relationship"" communications may include, for example, notices to facilitate a recent transaction you have conducted or messages with information about your existing account. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.  ","First-party privacy controls"
"17","NOTMC may send you ""transactional or relationship"" communications using various electronic communication, including email and mobile communications. ""Transactional or relationship"" communications may include, for example, notices to facilitate a recent transaction you have conducted or messages with information about your existing account. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.  ","First-party privacy controls"
"17","NOTMC may send you ""transactional or relationship"" communications using various electronic communication, including email and mobile communications. ""Transactional or relationship"" communications may include, for example, notices to facilitate a recent transaction you have conducted or messages with information about your existing account. If, at any time, you decide you would rather not receive these types of communications from NOTMC, you can opt out by following the ""opt-out"" or ""unsubscribe"" or ""STOP"" instructions in the relevant communication or update the contact preferences for your NOTMC account.  ","Opt-out link"
"18","Please note: You must opt in (i.e., expressly consent) to receive text messages (SMS) from NOTMC. Any such opt-in will be subject to this Privacy Policy and NOTMC will only send you SMS text messages if you opt in to receive them from us.  ","Opt-in"
"21"," To Perform Services You Request    We may disclose your Personal Information to third parties in order to perform services you request, such as fulfillment of newsletter or guidebook requests, or functions you initiate, such as when you post information and materials on message boards and social media forums, including via Facebook, Twitter, Pinterest, etc. Please note that when you post information in a public forum, it becomes public information.  ","Opt-in"
"22","In addition, we may disclose your Personal Information in order to identify you to anyone to whom you send communications or gifts through our Online Services.  ","Dont use service/feature"
"22","In addition, we may disclose your Personal Information in order to identify you to anyone to whom you send communications or gifts through our Online Services.  ","Other"
"27"," Your Options    To manage and correct any factual inaccuracies in the information we have on file about you, please follow the directions in the e-mail or other relevant electronic communication you receive from us.  ","Opt-out link"
"32"," Your Options for Cookies    Web browsers allow some control of most Cookies. Please consult your particular Web browser's settings. You can learn more about Cookies, see what Cookies have been set on your computing device and learn how to manage and delete them at allaboutcookies.org.  ","Browser/device privacy controls"
